 "subject" , "predicate" , "object" ,
 "http://xlore.org/olympic/instance/51" , "http://xlore.org/olympic/property/5" , "1:23:51.5_4x75km-relay-men_1988" ,
 "http://xlore.org/olympic/instance/51" , "http://xlore.org/olympic/property/5" , "1:00:25.9_relay-4x5km-women_1992" ,
 "http://xlore.org/olympic/instance/51" , "http://xlore.org/olympic/property/5" , "01:32:45.800_relay-4x10km-men_2002" ,
 "http://xlore.org/olympic/instance/51" , "http://xlore.org/olympic/property/5" , "_3000m-relay-women_2006" ,
 "http://xlore.org/olympic/instance/51" , "http://xlore.org/olympic/property/5" , "54:58.7_relay-4x5km-women_2006" ,
 "http://xlore.org/olympic/instance/51" , "http://xlore.org/olympic/property/5" , "1:10.13_two-man-men_1968" ,
 "http://xlore.org/olympic/instance/51" , "http://xlore.org/olympic/property/5" , "1:28.35_doubles-mixed_1972" ,
 "http://xlore.org/olympic/instance/51" , "http://xlore.org/olympic/property/5" , "4:43.83_four-man-men_1972" ,
 "http://xlore.org/olympic/instance/51" , "http://xlore.org/olympic/property/5" , "1:18.13_fourman-men_1956" ,
 "http://xlore.org/olympic/instance/51" , "http://xlore.org/olympic/property/5" , "6_ice-dancing-mixed_2002" ,
 "http://xlore.org/olympic/instance/51" , "http://xlore.org/olympic/property/5" , "1:13.71_two-man-men_1972" ,
 "http://xlore.org/olympic/instance/51" , "http://xlore.org/olympic/property/5" , "1:09:01.2_2x6km-women-2x7-5km-men-mixed-relay_2018" ,
 "http://xlore.org/olympic/instance/51" , "http://xlore.org/olympic/property/5" , "5:31.45_twoman-men_1956" ,
 "http://xlore.org/olympic/instance/51" , "http://xlore.org/olympic/property/5" , "1:09.84_four-man-men_1968" ,
 "http://xlore.org/olympic/instance/51" , "http://xlore.org/olympic/property/5" , "1:10.24_four-man-men_1968" ,
 "http://xlore.org/olympic/instance/51" , "http://www.w3.org/1999/02/22-rdf-syntax-ns#type" , "http://www.w3.org/2002/07/owl#NamedIndividual" ,
 "http://xlore.org/olympic/instance/51" , "http://www.w3.org/1999/02/22-rdf-syntax-ns#type" , "http://xlore.org/concept2" ,
 "http://xlore.org/olympic/instance/51" , "http://www.w3.org/2000/01/rdf-schema#label" , "ITALY" ,
 "http://xlore.org/team-pursuit-womenspeed-skating-turin-2006" , "http://www.w3.org/1999/02/22-rdf-syntax-ns#type" , "http://www.w3.org/2002/07/owl#NamedIndividual" ,
 "http://xlore.org/team-pursuit-womenspeed-skating-turin-2006" , "http://www.w3.org/1999/02/22-rdf-syntax-ns#type" , "http://xlore.org/sport15" ,
 "http://xlore.org/team-pursuit-womenspeed-skating-turin-2006" , "http://xlore.org/olympic/property/3" , "http://xlore.org/olympic/instance/115" ,
 "http://xlore.org/team-pursuit-womenspeed-skating-turin-2006" , "http://xlore.org/olympic/property/2" , "http://xlore.org/olympic/instance/70" ,
 "http://xlore.org/team-pursuit-womenspeed-skating-turin-2006" , "http://www.w3.org/2000/01/rdf-schema#label" , "team-pursuit-women" ,
 "http://xlore.org/team-pursuit-womenspeed-skating-turin-2006" , "http://www.w3.org/2000/01/rdf-schema#label" , 女子团体追逐 ,
 "http://xlore.org/olympic/instance/2500" , "http://xlore.org/olympic/property/5" , "2:10.3_1500m-men_1964" ,
 "http://xlore.org/olympic/instance/2500" , "http://www.w3.org/1999/02/22-rdf-syntax-ns#type" , "http://www.w3.org/2002/07/owl#NamedIndividual" ,
 "http://xlore.org/olympic/instance/2500" , "http://www.w3.org/1999/02/22-rdf-syntax-ns#type" , "http://xlore.org/concept2" ,
 "http://xlore.org/olympic/instance/2500" , "http://www.w3.org/2000/01/rdf-schema#label" , "Ants ANTSON" ,
 "http://xlore.org/olympic/instance/1275" , "http://xlore.org/olympic/property/5" , "00:13:16.92_10000m-men_2002" ,
 "http://xlore.org/olympic/instance/1275" , "http://www.w3.org/1999/02/22-rdf-syntax-ns#type" , "http://www.w3.org/2002/07/owl#NamedIndividual" ,
 "http://xlore.org/olympic/instance/1275" , "http://www.w3.org/1999/02/22-rdf-syntax-ns#type" , "http://xlore.org/concept2" ,
 "http://xlore.org/olympic/instance/1275" , "http://www.w3.org/2000/01/rdf-schema#label" , "Lasse SÆTRE" ,
 "http://xlore.org/sport6" , "http://www.w3.org/2000/01/rdf-schema#subClassOf" , "http://xlore.org/concept1" ,
 "http://xlore.org/sport6" , "http://www.w3.org/1999/02/22-rdf-syntax-ns#type" , "http://www.w3.org/2002/07/owl#Class" ,
 "http://xlore.org/sport6" , "http://www.w3.org/2000/01/rdf-schema#label" , "figure-skating" ,
 "http://xlore.org/sport6" , "http://www.w3.org/2000/01/rdf-schema#label" , 花样滑冰 ,
 "http://xlore.org/5km-womencross-country-skiing-lake-placid-1980" , "http://xlore.org/olympic/property/4" , "http://xlore.org/olympic/instance/1968" ,
 "http://xlore.org/5km-womencross-country-skiing-lake-placid-1980" , "http://www.w3.org/1999/02/22-rdf-syntax-ns#type" , "http://www.w3.org/2002/07/owl#NamedIndividual" ,
 "http://xlore.org/5km-womencross-country-skiing-lake-placid-1980" , "http://www.w3.org/1999/02/22-rdf-syntax-ns#type" , "http://xlore.org/sport4" ,
 "http://xlore.org/5km-womencross-country-skiing-lake-placid-1980" , "http://xlore.org/olympic/property/3" , "http://xlore.org/olympic/instance/2057" ,
 "http://xlore.org/5km-womencross-country-skiing-lake-placid-1980" , "http://xlore.org/olympic/property/2" , "http://xlore.org/olympic/instance/1841" ,
 "http://xlore.org/5km-womencross-country-skiing-lake-placid-1980" , "http://www.w3.org/2000/01/rdf-schema#label" , "女子5000米" ,
 "http://xlore.org/5km-womencross-country-skiing-lake-placid-1980" , "http://www.w3.org/2000/01/rdf-schema#label" , "5km-women" ,
 "http://xlore.org/ladies-mass-startspeed-skating-pyeongchang-2018" , "http://xlore.org/olympic/property/4" , "http://xlore.org/olympic/instance/294" ,
 "http://xlore.org/ladies-mass-startspeed-skating-pyeongchang-2018" , "http://www.w3.org/1999/02/22-rdf-syntax-ns#type" , "http://www.w3.org/2002/07/owl#NamedIndividual" ,
 "http://xlore.org/ladies-mass-startspeed-skating-pyeongchang-2018" , "http://www.w3.org/1999/02/22-rdf-syntax-ns#type" , "http://xlore.org/sport15" ,
 "http://xlore.org/ladies-mass-startspeed-skating-pyeongchang-2018" , "http://xlore.org/olympic/property/3" , "http://xlore.org/olympic/instance/293" ,
 "http://xlore.org/ladies-mass-startspeed-skating-pyeongchang-2018" , "http://xlore.org/olympic/property/2" , "http://xlore.org/olympic/instance/292" ,
 "http://xlore.org/ladies-mass-startspeed-skating-pyeongchang-2018" , "http://www.w3.org/2000/01/rdf-schema#label" , "ladies-mass-start" ,
 "http://xlore.org/ladies-mass-startspeed-skating-pyeongchang-2018" , "http://www.w3.org/2000/01/rdf-schema#label" , 女子集体出发 ,
 "http://xlore.org/olympic/instance/1422" , "http://xlore.org/olympic/property/5" , "3:06.769_singles-women_1992" ,
 "http://xlore.org/olympic/instance/1422" , "http://xlore.org/olympic/property/5" , "3:24.253_singles-women_1998" ,
 "http://xlore.org/olympic/instance/1422" , "http://www.w3.org/1999/02/22-rdf-syntax-ns#type" , "http://www.w3.org/2002/07/owl#NamedIndividual" ,
 "http://xlore.org/olympic/instance/1422" , "http://www.w3.org/1999/02/22-rdf-syntax-ns#type" , "http://xlore.org/concept2" ,
 "http://xlore.org/olympic/instance/1422" , "http://www.w3.org/2000/01/rdf-schema#label" , "Angelika NEUNER" ,
 "http://xlore.org/10km-pursuit-mencross-country-skiing-salt-lake-city-2002" , "http://xlore.org/olympic/property/4" , "http://xlore.org/olympic/instance/877" ,
 "http://xlore.org/10km-pursuit-mencross-country-skiing-salt-lake-city-2002" , "http://www.w3.org/1999/02/22-rdf-syntax-ns#type" , "http://www.w3.org/2002/07/owl#NamedIndividual" ,
 "http://xlore.org/10km-pursuit-mencross-country-skiing-salt-lake-city-2002" , "http://www.w3.org/1999/02/22-rdf-syntax-ns#type" , "http://xlore.org/sport4" ,
 "http://xlore.org/10km-pursuit-mencross-country-skiing-salt-lake-city-2002" , "http://xlore.org/olympic/property/3" , "http://xlore.org/olympic/instance/1133" ,
 "http://xlore.org/10km-pursuit-mencross-country-skiing-salt-lake-city-2002" , "http://xlore.org/olympic/property/2" , "http://xlore.org/olympic/instance/884" ,
 "http://xlore.org/10km-pursuit-mencross-country-skiing-salt-lake-city-2002" , "http://www.w3.org/2000/01/rdf-schema#label" , "10km-pursuit-men" ,
 "http://xlore.org/10km-pursuit-mencross-country-skiing-salt-lake-city-2002" , "http://www.w3.org/2000/01/rdf-schema#label" , "男子10公里追逐赛" ,
 "http://xlore.org/olympic/instance/2122" , "http://xlore.org/olympic/property/5" , "1:29.25_giant-slalom-women_1976" ,
 "http://xlore.org/olympic/instance/2122" , "http://xlore.org/olympic/property/5" , "1:30.54 ._slalom-women_1976" ,
 "http://xlore.org/olympic/instance/2122" , "http://xlore.org/olympic/property/5" , "1:46.16_downhill-women_1976" ,
 "http://xlore.org/olympic/instance/2122" , "http://www.w3.org/1999/02/22-rdf-syntax-ns#type" , "http://www.w3.org/2002/07/owl#NamedIndividual" ,
 "http://xlore.org/olympic/instance/2122" , "http://www.w3.org/1999/02/22-rdf-syntax-ns#type" , "http://xlore.org/concept2" ,
 "http://xlore.org/olympic/instance/2122" , "http://www.w3.org/2000/01/rdf-schema#label" , "Rosi MITTERMAIER" ,
 "http://xlore.org/slalom-menalpine-skiing-albertville-1992" , "http://xlore.org/olympic/property/4" , "http://xlore.org/olympic/instance/1620" ,
 "http://xlore.org/slalom-menalpine-skiing-albertville-1992" , "http://www.w3.org/1999/02/22-rdf-syntax-ns#type" , "http://xlore.org/sport1" ,
 "http://xlore.org/slalom-menalpine-skiing-albertville-1992" , "http://www.w3.org/1999/02/22-rdf-syntax-ns#type" , "http://www.w3.org/2002/07/owl#NamedIndividual" ,
 "http://xlore.org/slalom-menalpine-skiing-albertville-1992" , "http://xlore.org/olympic/property/3" , "http://xlore.org/olympic/instance/1619" ,
 "http://xlore.org/slalom-menalpine-skiing-albertville-1992" , "http://xlore.org/olympic/property/2" , "http://xlore.org/olympic/instance/1508" ,
 "http://xlore.org/slalom-menalpine-skiing-albertville-1992" , "http://www.w3.org/2000/01/rdf-schema#label" , 男子回转 ,
 "http://xlore.org/slalom-menalpine-skiing-albertville-1992" , "http://www.w3.org/2000/01/rdf-schema#label" , "slalom-men" ,
 "http://xlore.org/olympic/instance/1799" , "http://xlore.org/olympic/property/5" , "1:26.61_downhill-women_1988" ,
 "http://xlore.org/olympic/instance/1799" , "http://www.w3.org/1999/02/22-rdf-syntax-ns#type" , "http://www.w3.org/2002/07/owl#NamedIndividual" ,
 "http://xlore.org/olympic/instance/1799" , "http://www.w3.org/1999/02/22-rdf-syntax-ns#type" , "http://xlore.org/concept2" ,
 "http://xlore.org/olympic/instance/1799" , "http://www.w3.org/2000/01/rdf-schema#label" , "Brigitte OERTLI" ,
 "http://xlore.org/1000m-womenspeed-skating-innsbruck-1964" , "http://xlore.org/olympic/property/4" , "http://xlore.org/olympic/instance/2402" ,
 "http://xlore.org/1000m-womenspeed-skating-innsbruck-1964" , "http://www.w3.org/1999/02/22-rdf-syntax-ns#type" , "http://www.w3.org/2002/07/owl#NamedIndividual" ,
 "http://xlore.org/1000m-womenspeed-skating-innsbruck-1964" , "http://www.w3.org/1999/02/22-rdf-syntax-ns#type" , "http://xlore.org/sport15" ,
 "http://xlore.org/1000m-womenspeed-skating-innsbruck-1964" , "http://xlore.org/olympic/property/3" , "http://xlore.org/olympic/instance/2507" ,
 "http://xlore.org/1000m-womenspeed-skating-innsbruck-1964" , "http://xlore.org/olympic/property/2" , "http://xlore.org/olympic/instance/2503" ,
 "http://xlore.org/1000m-womenspeed-skating-innsbruck-1964" , "http://www.w3.org/2000/01/rdf-schema#label" , "1000m-women" ,
 "http://xlore.org/1000m-womenspeed-skating-innsbruck-1964" , "http://www.w3.org/2000/01/rdf-schema#label" , "女子1000米" ,
 "http://xlore.org/olympic/instance/728" , "http://xlore.org/olympic/property/5" , "3:13.764_singles-men_2010" ,
 "http://xlore.org/olympic/instance/728" , "http://www.w3.org/1999/02/22-rdf-syntax-ns#type" , "http://www.w3.org/2002/07/owl#NamedIndividual" ,
 "http://xlore.org/olympic/instance/728" , "http://www.w3.org/1999/02/22-rdf-syntax-ns#type" , "http://xlore.org/concept2" ,
 "http://xlore.org/olympic/instance/728" , "http://www.w3.org/2000/01/rdf-schema#label" , "David MOELLER" ,
 "http://xlore.org/concept2" , "http://www.w3.org/1999/02/22-rdf-syntax-ns#type" , "http://www.w3.org/2002/07/owl#Class" ,
 "http://xlore.org/concept2" , "http://www.w3.org/2000/01/rdf-schema#label" , 参赛人员 ,
 "http://xlore.org/olympic/instance/149" , "http://xlore.org/olympic/property/5" , "_mens-aerials_2018" ,
 "http://xlore.org/olympic/instance/149" , "http://xlore.org/olympic/property/5" , "F_aerials-men_2014" ,
 "http://xlore.org/olympic/instance/149" , "http://www.w3.org/1999/02/22-rdf-syntax-ns#type" , "http://www.w3.org/2002/07/owl#NamedIndividual" ,
 "http://xlore.org/olympic/instance/149" , "http://www.w3.org/1999/02/22-rdf-syntax-ns#type" , "http://xlore.org/concept2" ,
 "http://xlore.org/olympic/instance/149" , "http://www.w3.org/2000/01/rdf-schema#label" , "Zongyang JIA" ,
 "http://xlore.org/olympic/instance/2002" , "http://xlore.org/olympic/property/5" , "0:38.39_500m-men_1984" ,
 "http://xlore.org/olympic/instance/2002" , "http://xlore.org/olympic/property/5" , "1:58.36_1500m-men_1984" ,
 "http://xlore.org/olympic/instance/2002" , "http://www.w3.org/1999/02/22-rdf-syntax-ns#type" , "http://www.w3.org/2002/07/owl#NamedIndividual" ,
 "http://xlore.org/olympic/instance/2002" , "http://www.w3.org/1999/02/22-rdf-syntax-ns#type" , "http://xlore.org/concept2" ,
 "http://xlore.org/olympic/instance/2002" , "http://www.w3.org/2000/01/rdf-schema#label" , "Gaétan BOUCHER" ,
 "http://xlore.org/relay-4x10km-mencross-country-skiing-st-moritz-1948" , "http://xlore.org/olympic/property/4" , "http://xlore.org/olympic/instance/50" ,
 "http://xlore.org/relay-4x10km-mencross-country-skiing-st-moritz-1948" , "http://www.w3.org/1999/02/22-rdf-syntax-ns#type" , "http://www.w3.org/2002/07/owl#NamedIndividual" ,
 "http://xlore.org/relay-4x10km-mencross-country-skiing-st-moritz-1948" , "http://www.w3.org/1999/02/22-rdf-syntax-ns#type" , "http://xlore.org/sport4" ,
 "http://xlore.org/relay-4x10km-mencross-country-skiing-st-moritz-1948" , "http://xlore.org/olympic/property/3" , "http://xlore.org/olympic/instance/171" ,
 "http://xlore.org/relay-4x10km-mencross-country-skiing-st-moritz-1948" , "http://xlore.org/olympic/property/2" , "http://xlore.org/olympic/instance/101" ,
 "http://xlore.org/relay-4x10km-mencross-country-skiing-st-moritz-1948" , "http://www.w3.org/2000/01/rdf-schema#label" , "relay-4x10km-men" ,
 "http://xlore.org/relay-4x10km-mencross-country-skiing-st-moritz-1948" , "http://www.w3.org/2000/01/rdf-schema#label" , "男子4x10公里接力赛" ,
 "http://xlore.org/olympic/instance/86" , "http://xlore.org/olympic/property/5" , "1:16:28.0_mens-15km-15km-skiathlon_2018" ,
 "http://xlore.org/olympic/instance/86" , "http://xlore.org/olympic/property/5" , "1:08:16.8_skiathlon-15km-15km-men_2014" ,
 "http://xlore.org/olympic/instance/86" , "http://www.w3.org/1999/02/22-rdf-syntax-ns#type" , "http://www.w3.org/2002/07/owl#NamedIndividual" ,
 "http://xlore.org/olympic/instance/86" , "http://www.w3.org/1999/02/22-rdf-syntax-ns#type" , "http://xlore.org/concept2" ,
 "http://xlore.org/olympic/instance/86" , "http://www.w3.org/2000/01/rdf-schema#label" , "Martin Johnsrud SUNDBY" ,
 "http://xlore.org/olympic/instance/1214" , "http://xlore.org/olympic/property/5" , "00:00:41.994_500m-men_2002" ,
 "http://xlore.org/olympic/instance/1214" , "http://www.w3.org/1999/02/22-rdf-syntax-ns#type" , "http://www.w3.org/2002/07/owl#NamedIndividual" ,
 "http://xlore.org/olympic/instance/1214" , "http://www.w3.org/1999/02/22-rdf-syntax-ns#type" , "http://xlore.org/concept2" ,
 "http://xlore.org/olympic/instance/1214" , "http://www.w3.org/2000/01/rdf-schema#label" , "Jonathan GUILMETTE" ,
 "http://xlore.org/individual-womenfigure-skating-st-moritz-1948" , "http://xlore.org/olympic/property/4" , "http://xlore.org/olympic/instance/2710" ,
 "http://xlore.org/individual-womenfigure-skating-st-moritz-1948" , "http://www.w3.org/1999/02/22-rdf-syntax-ns#type" , "http://www.w3.org/2002/07/owl#NamedIndividual" ,
 "http://xlore.org/individual-womenfigure-skating-st-moritz-1948" , "http://www.w3.org/1999/02/22-rdf-syntax-ns#type" , "http://xlore.org/sport6" ,
 "http://xlore.org/individual-womenfigure-skating-st-moritz-1948" , "http://xlore.org/olympic/property/3" , "http://xlore.org/olympic/instance/2774" ,
 "http://xlore.org/individual-womenfigure-skating-st-moritz-1948" , "http://xlore.org/olympic/property/2" , "http://xlore.org/olympic/instance/2773" ,
 "http://xlore.org/individual-womenfigure-skating-st-moritz-1948" , "http://www.w3.org/2000/01/rdf-schema#label" , 女子单人滑 ,
 "http://xlore.org/individual-womenfigure-skating-st-moritz-1948" , "http://www.w3.org/2000/01/rdf-schema#label" , "individual-women" ,
 "http://xlore.org/olympic/instance/289" , "http://xlore.org/olympic/property/5" , "3:59.21_ladies-3000m_2018" ,
 "http://xlore.org/olympic/instance/289" , "http://www.w3.org/1999/02/22-rdf-syntax-ns#type" , "http://www.w3.org/2002/07/owl#NamedIndividual" ,
 "http://xlore.org/olympic/instance/289" , "http://www.w3.org/1999/02/22-rdf-syntax-ns#type" , "http://xlore.org/concept2" ,
 "http://xlore.org/olympic/instance/289" , "http://www.w3.org/2000/01/rdf-schema#label" , "Carlijn ACHTEREEKTE" ,
 "http://xlore.org/womens-bobsleighbobsleigh-pyeongchang-2018" , "http://xlore.org/olympic/property/4" , "http://xlore.org/olympic/instance/75" ,
 "http://xlore.org/womens-bobsleighbobsleigh-pyeongchang-2018" , "http://www.w3.org/1999/02/22-rdf-syntax-ns#type" , "http://www.w3.org/2002/07/owl#NamedIndividual" ,
 "http://xlore.org/womens-bobsleighbobsleigh-pyeongchang-2018" , "http://www.w3.org/1999/02/22-rdf-syntax-ns#type" , "http://xlore.org/sport3" ,
 "http://xlore.org/womens-bobsleighbobsleigh-pyeongchang-2018" , "http://xlore.org/olympic/property/3" , "http://xlore.org/olympic/instance/74" ,
 "http://xlore.org/womens-bobsleighbobsleigh-pyeongchang-2018" , "http://xlore.org/olympic/property/2" , "http://xlore.org/olympic/instance/45" ,
 "http://xlore.org/womens-bobsleighbobsleigh-pyeongchang-2018" , "http://www.w3.org/2000/01/rdf-schema#label" , "womens-bobsleigh" ,
 "http://xlore.org/womens-bobsleighbobsleigh-pyeongchang-2018" , "http://www.w3.org/2000/01/rdf-schema#label" , 女子雪车 ,
 "http://xlore.org/ice-dancing-mixedfigure-skating-lake-placid-1980" , "http://xlore.org/olympic/property/4" , "http://xlore.org/olympic/instance/1819" ,
 "http://xlore.org/ice-dancing-mixedfigure-skating-lake-placid-1980" , "http://www.w3.org/1999/02/22-rdf-syntax-ns#type" , "http://www.w3.org/2002/07/owl#NamedIndividual" ,
